transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,night_transaction,high_velocity_flag,new_account_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
43631,214,65.06,14,1641,2,0,64.45,1,1706,0.0103,1.0094647013188518,0.0,0,0,0,1,restaurant,tablet,CA,False,0
42478,7227,23.81,20,57,1,0,43.15,0,401,0.3716,0.5517960602549247,0.0,0,0,0,0,other,tablet,US,False,0
6752,2119,8.97,3,1993,1,0,15.02,0,2036,0.0041,0.5972037283621838,0.0,1,0,0,0,utilities,mobile,US,False,0
29430,8646,17.16,23,2258,5,0,27.73,0,2312,0.0023,0.6188243779300396,0.0,0,0,0,0,grocery,desktop,US,False,0
30156,9839,48.28,18,373,3,0,51.76,0,687,0.2223,0.9327666151468316,0.0,0,0,0,0,restaurant,mobile,US,False,0
13869,4213,74.56,8,1518,1,0,76.16,0,1899,0.004,0.9789915966386556,0.0,0,0,0,0,travel,tablet,US,False,0
43909,9765,74.92,19,2776,3,0,43.63,0,3158,0.0001,1.7171670868668347,0.0,0,0,0,0,electronics,mobile,US,False,0
9729,9287,141.34,22,1585,0,0,86.62,1,1982,0.0039,1.6317247748787809,0.0,0,0,0,1,gambling,desktop,GB,False,0
46811,600,10.49,2,2346,2,0,9.54,0,2383,0.0011,1.09958071278826,0.0,1,0,0,0,fashion,desktop,IN,False,0
16232,1713,37.89,8,3212,4,0,70.2,0,3548,0.0,0.5397435897435897,0.0,0,0,0,0,other,mobile,US,False,0
34069,4521,55.29,20,3615,0,0,44.03,0,3917,0.0,1.2557347263229617,0.0,0,0,0,0,utilities,mobile,US,False,0
13778,2937,52.61,12,2802,2,2,46.39,1,3049,0.0001,1.1340806208234533,1.0,0,0,0,1,electronics,mobile,US,False,0
10638,9216,30.43,22,795,2,1,29.68,0,1006,0.1006,1.0252695417789757,0.5,0,0,0,0,fashion,mobile,IN,False,0
12159,8326,5.99,3,3140,1,1,7.46,0,3411,0.0001,0.8029490616621984,1.0,1,0,0,0,restaurant,desktop,GB,False,0
5675,1361,113.61,7,301,2,0,91.18,0,636,0.6953,1.2459969291511297,0.0,0,0,0,0,gambling,tablet,BR,False,0
22476,8446,30.09,4,1221,0,0,34.24,0,1354,0.0232,0.8787967289719626,0.0,1,0,0,0,electronics,mobile,US,False,0
31673,2512,67.76,14,3112,1,0,84.82,0,3479,0.0,0.7988681914642775,0.0,0,0,0,0,other,desktop,US,False,0
13760,3437,14.58,22,1074,0,0,15.26,0,1284,0.0199,0.9554390563564876,0.0,0,0,0,0,restaurant,pos,US,False,0
45564,9342,37.55,12,575,2,0,47.66,0,686,0.2196,0.787872429710449,0.0,0,0,0,0,fashion,tablet,US,False,0
45213,5683,55.81,16,1390,2,0,61.32,0,1550,0.0065,0.910143509458578,0.0,0,0,0,0,travel,mobile,US,False,0
7440,6954,762.86,10,3018,1,1,462.02,0,3335,0.0,1.6511406432621965,1.0,0,0,0,0,restaurant,pos,BR,False,0
11110,8514,80.49,7,112,2,0,70.03,0,327,0.6918,1.1493645580465517,0.0,0,0,0,0,fashion,mobile,US,False,0
15193,4442,78.5,8,1297,3,0,96.43,0,1382,0.0046,0.8140620138960903,0.0,0,0,0,0,grocery,mobile,GB,False,0
6790,990,43.62,15,2875,2,1,57.29,0,3219,0.0,0.7613894222377378,0.5,0,0,0,0,grocery,pos,IN,False,0
29307,2456,74.48,20,1738,1,0,62.11,0,1862,0.006,1.199162775720496,0.0,0,0,0,0,travel,pos,NG,False,0
3405,6317,53.46,4,2857,0,0,45.85,0,3160,0.0,1.1659760087241002,0.0,1,0,0,0,grocery,mobile,DE,False,0
34624,7046,43.62,11,401,0,0,66.31,0,788,0.0179,0.6578193334338711,0.0,0,0,0,0,electronics,desktop,RU,False,0
9046,2119,17.05,12,1993,1,0,17.16,0,2036,0.0006,0.9935897435897436,0.0,0,0,0,0,grocery,mobile,US,False,0
13099,3571,21.38,15,2919,1,0,18.84,2,2953,0.0004,1.1348195329087047,0.0,0,0,0,1,travel,mobile,US,False,0
3267,8968,56.31,11,882,0,0,56.58,0,1137,0.3464,0.9952279957582184,0.0,0,0,0,0,crypto,pos,US,False,0
38011,5660,30.56,9,2688,0,1,37.43,0,2762,0.0001,0.8164573871226288,0.0,0,0,0,0,gambling,desktop,FR,False,0
17898,1543,268.59,0,325,0,0,185.2,0,388,0.2165,1.450269978401728,0.0,1,0,0,0,restaurant,mobile,US,False,0
38048,4704,147.66,4,3116,2,1,31.59,1,3179,0.0027,4.6742640075973405,0.5,1,0,0,1,electronics,mobile,US,False,0
13942,5279,10.38,13,1379,4,0,14.1,0,1573,0.0061,0.7361702127659575,0.0,0,0,0,0,electronics,desktop,NG,False,0
9549,2873,121.38,6,2987,2,0,129.91,0,3035,0.0,0.9343391578785312,0.0,0,0,0,0,grocery,pos,US,False,0
6051,7066,165.71,11,1729,2,0,133.93,0,1807,0.004,1.2372881355932204,0.0,0,0,0,0,restaurant,desktop,US,False,0
16511,7307,113.18,17,1972,1,0,70.14,0,2137,0.0004,1.613629883090961,0.0,0,0,0,0,entertainment,mobile,US,False,0
11740,3041,22.28,21,1443,4,1,18.46,0,1469,0.3458,1.2069339111592632,0.25,0,0,0,0,other,desktop,US,True,0
45955,5673,62.45,16,3480,2,1,76.92,0,3582,0.0,0.811882475299012,0.5,0,0,0,0,travel,mobile,GB,False,0
10722,8552,35.62,19,154,2,0,40.97,0,172,0.4938,0.8694166463265803,0.0,0,0,0,0,entertainment,mobile,US,False,0
8095,8577,34.65,23,2113,1,0,36.22,0,2497,0.0002,0.9566537824406404,0.0,0,0,0,0,electronics,tablet,DE,True,0
22200,5158,69.54,12,447,1,0,43.16,0,454,0.319,1.611214087117702,0.0,0,0,0,0,grocery,desktop,US,False,1
32196,2767,10.82,6,1349,0,0,15.47,0,1521,0.0043,0.6994182288299935,0.0,0,0,0,0,grocery,mobile,US,False,0
33546,233,46.12,0,72,0,0,77.01,0,144,0.0803,0.5988832619140371,0.0,1,0,0,0,entertainment,desktop,US,False,0
29158,2503,10.08,9,2750,1,0,8.17,0,2823,0.0007,1.233782129742962,0.0,0,0,0,0,electronics,desktop,US,False,0
28217,4058,39.54,14,1937,4,0,88.78,0,2181,0.0004,0.445370578959225,0.0,0,0,0,0,utilities,mobile,US,False,0
18510,8426,128.78,5,1641,1,0,120.14,0,1694,0.002,1.0719160978858,0.0,1,0,0,0,entertainment,mobile,US,False,0
8162,6665,8.95,18,2531,2,1,18.58,0,2914,0.0003,0.4817007534983853,0.5,0,0,0,0,grocery,tablet,GB,False,0
12224,5569,43.73,19,1148,1,0,25.02,0,1250,0.0132,1.7478017585931254,0.0,0,0,0,0,utilities,mobile,US,False,0
21780,8738,100.51,9,536,1,0,87.65,0,842,0.0889,1.146719908727895,0.0,0,0,0,0,grocery,mobile,FR,True,0
33626,1848,38.07,20,1980,2,0,33.26,0,2100,0.0033,1.1446181599518943,0.0,0,0,0,0,travel,desktop,US,False,0
21988,8887,23.43,8,2466,0,0,26.32,0,2624,0.0001,0.8901975683890577,0.0,0,0,0,0,restaurant,tablet,CA,False,0
13475,2008,49.46,5,556,4,0,42.47,0,618,0.6637,1.1645867671297387,0.0,1,0,0,0,other,mobile,IN,False,0
13707,5820,121.7,12,2073,1,0,78.14,0,2217,0.0031,1.5574609674942412,0.0,0,0,0,0,utilities,mobile,DE,False,0
6333,8295,110.67,12,361,1,1,112.09,1,469,0.3575,0.9873316085288608,1.0,0,0,0,1,utilities,desktop,RU,False,0
4705,1813,166.23,1,2459,5,0,126.84,0,2682,0.0004,1.3105487228003785,0.0,1,0,0,0,entertainment,mobile,IN,False,0
36587,6069,31.09,7,548,1,0,56.19,0,730,0.0474,0.5533012991635523,0.0,0,0,0,0,entertainment,pos,US,False,0
18948,314,33.78,7,1027,3,1,36.58,0,1156,0.1131,0.9234554401312192,0.3333333333333333,0,0,0,0,grocery,mobile,US,True,0
35780,191,195.07,11,2496,0,0,127.21,0,2505,0.0006,1.533448628252496,0.0,0,0,0,0,restaurant,desktop,CN,False,0
37577,7171,34.22,6,3284,1,0,46.13,0,3517,0.0,0.7418166052460438,0.0,0,0,0,0,grocery,desktop,GB,False,0
28694,1252,28.99,12,1503,2,0,31.21,1,1746,0.0033,0.9288689522588912,0.0,0,0,0,1,fashion,mobile,FR,False,0
7568,8799,9.86,10,3095,3,0,7.41,1,3477,0.0001,1.330634278002699,0.0,0,0,0,1,travel,desktop,IN,False,0
16300,6232,111.43,15,2309,3,0,116.78,0,2684,0.0013,0.9541873608494604,0.0,0,0,0,0,electronics,mobile,BR,False,0
22922,7239,96.54,2,1039,3,0,83.29,0,1387,0.2318,1.1590827230159684,0.0,1,0,0,0,entertainment,mobile,US,False,0
29052,1040,20.18,10,3020,3,0,34.92,0,3248,0.0,0.5778923253150057,0.0,0,0,0,0,grocery,mobile,BR,False,0
32751,9371,43.74,16,1205,2,1,54.75,0,1567,0.0288,0.7989041095890411,0.5,0,0,0,0,electronics,tablet,CA,False,0
14158,4044,169.09,4,397,1,0,244.06,0,788,0.1479,0.692821437351471,0.0,1,0,0,0,utilities,desktop,NG,False,0
17028,3683,34.19,4,787,0,0,32.17,0,990,0.0571,1.0627914205781783,0.0,1,0,0,0,entertainment,tablet,US,False,0
5351,1300,38.67,14,109,2,1,78.51,0,182,0.2993,0.4925487199082919,0.5,0,0,0,0,restaurant,desktop,GB,False,0
41201,3230,78.97,6,3049,3,0,112.7,0,3443,0.0,0.7007098491570541,0.0,0,0,0,0,fashion,desktop,DE,False,0
15585,9227,46.8,15,2633,2,0,36.26,0,2803,0.0002,1.2906784335355763,0.0,0,0,0,0,travel,tablet,US,False,0
1707,122,231.89,3,2440,1,0,171.87,0,2507,0.0006,1.3492174317798336,0.0,1,0,0,0,utilities,tablet,US,False,0
36898,7645,16.87,4,391,1,0,14.22,0,694,0.0983,1.1863572433192686,0.0,1,0,0,0,grocery,mobile,US,False,0
47035,7378,31.05,9,2246,3,1,43.89,0,2258,0.0004,0.7074504442925496,0.3333333333333333,0,0,0,0,entertainment,mobile,FR,False,0
48622,2387,19.34,12,3479,2,0,25.62,0,3693,0.0,0.7548790007806401,0.0,0,0,0,0,electronics,desktop,US,False,0
27315,5658,74.87,7,2966,4,0,45.54,1,3287,0.0002,1.6440491875274486,0.0,0,0,0,1,restaurant,mobile,FR,False,0
46893,8169,86.74,13,1709,2,0,84.86,0,2062,0.0683,1.0221541362243696,0.0,0,0,0,0,entertainment,mobile,BR,False,0
13880,8303,32.44,23,1793,1,0,14.12,0,1946,0.0013,2.2974504249291785,0.0,0,0,0,0,grocery,mobile,US,False,0
43794,1688,56.11,9,1490,0,1,92.76,2,1716,0.0582,0.6048943510133677,0.0,0,0,0,1,restaurant,desktop,US,False,0
6294,2888,204.33,20,232,4,0,98.67,0,557,0.8486,2.070842201276984,0.0,0,0,0,0,crypto,desktop,US,False,1
1897,6124,28.66,6,1613,1,0,34.14,0,1706,0.0003,0.8394844756883421,0.0,0,0,0,0,electronics,desktop,US,False,0
11621,5300,252.83,20,3090,0,1,370.68,0,3370,0.0001,0.6820707888205461,0.0,0,0,0,0,fashion,mobile,RU,False,0
45216,4643,25.09,8,3479,0,0,15.96,0,3769,0.0,1.5720551378446117,0.0,0,0,0,0,gambling,desktop,GB,False,0
4867,5108,282.05,7,3468,1,1,66.02,0,3556,0.0001,4.272190245380188,1.0,0,0,0,0,grocery,mobile,US,False,0
21464,5665,109.45,22,1996,2,0,119.97,1,2140,0.0082,0.91231141118613,0.0,0,0,0,1,restaurant,desktop,US,False,0
42676,4412,195.19,0,2145,2,0,112.35,1,2305,0.0027,1.737338673787272,0.0,1,0,0,1,grocery,mobile,US,False,0
31180,3280,34.06,14,2664,0,0,43.64,0,2818,0.0,0.7804766269477544,0.0,0,0,0,0,fashion,desktop,CA,False,0
276,4786,5.75,23,1312,1,1,8.25,0,1398,0.0105,0.696969696969697,1.0,0,0,0,0,travel,pos,US,False,0
36657,1090,31.58,12,517,1,0,29.95,1,737,0.0654,1.054424040066778,0.0,0,0,0,1,fashion,mobile,CA,False,0
15286,1519,28.29,13,1806,3,0,45.23,1,1813,0.0008,0.6254698209153217,0.0,0,0,0,1,entertainment,mobile,US,False,0
48383,5835,200.19,16,932,1,0,253.39,1,1148,0.0397,0.7900469631792889,0.0,0,0,0,1,electronics,mobile,US,False,0
34696,3642,70.85,20,3388,1,0,78.38,0,3651,0.0,0.9039295738708856,0.0,0,0,0,0,travel,pos,DE,False,0
24756,6693,28.41,2,3025,0,1,18.94,0,3147,0.0,1.5,0.0,1,0,0,0,grocery,mobile,CA,False,0
49792,7128,66.0,4,674,0,0,94.37,0,772,0.0901,0.6993748013139769,0.0,1,0,0,0,restaurant,mobile,DE,False,0
42922,1098,21.95,16,2757,1,0,25.72,0,3025,0.0,0.8534214618973561,0.0,0,0,0,0,grocery,pos,RU,True,0
44653,8400,69.55,23,374,1,1,93.22,0,573,0.3025,0.7460845312164771,1.0,0,0,0,0,utilities,mobile,US,False,0
21540,1156,13.88,0,2144,3,1,12.8,0,2414,0.0029,1.084375,0.3333333333333333,1,0,0,0,utilities,tablet,US,False,0
33667,527,56.94,5,3371,2,0,41.53,0,3720,0.0,1.3710570671803517,0.0,1,0,0,0,electronics,desktop,CN,False,0
26492,3133,80.35,7,2775,3,0,112.37,0,3062,0.0,0.7150485004894545,0.0,0,0,0,0,grocery,desktop,US,False,0
20350,5561,74.9,18,1737,0,0,45.16,0,1767,0.0006,1.6585473870682022,0.0,0,0,0,0,grocery,desktop,US,False,0
28251,6246,7.42,3,1210,0,0,8.42,0,1494,0.005,0.8812351543942993,0.0,1,0,0,0,entertainment,mobile,US,False,0
14777,9576,255.72,3,2737,1,1,144.74,0,2887,0.0002,1.7667541799088018,1.0,1,0,0,0,travel,tablet,US,False,0
25018,9832,31.74,16,2975,1,0,33.9,0,3097,0.0,0.936283185840708,0.0,0,0,0,0,restaurant,mobile,IN,False,0
49218,9881,122.05,8,1456,1,0,101.68,0,1703,0.0006,1.2003343823760817,0.0,0,0,0,0,grocery,mobile,US,False,0
20381,4084,611.23,2,2875,0,0,100.01,0,2953,0.0012,6.111688831116888,0.0,1,0,0,0,electronics,mobile,US,False,0
19519,8039,58.75,6,1184,3,0,84.05,0,1532,0.0184,0.6989886972040452,0.0,0,0,0,0,electronics,desktop,NG,False,0
6744,5732,15.68,16,453,0,0,21.82,0,638,0.03,0.7186067827681026,0.0,0,0,0,0,entertainment,tablet,US,False,1
15941,431,234.48,11,309,1,1,166.82,0,539,0.4404,1.4055868600887185,1.0,0,0,0,0,entertainment,tablet,GB,True,0
11437,8067,32.82,5,771,1,0,35.57,0,808,0.027,0.9226876581388812,0.0,1,0,0,0,utilities,mobile,US,False,0
49044,89,12.35,18,2803,2,1,23.44,1,2971,0.0,0.526877133105802,0.5,0,0,0,1,travel,mobile,US,False,0
49345,5538,24.43,22,3071,1,0,28.71,1,3462,0.0001,0.8509230233368164,0.0,0,0,0,1,other,desktop,US,False,0
45526,7592,8.62,13,2384,3,0,16.42,1,2621,0.0007,0.5249695493300851,0.0,0,0,0,1,travel,desktop,US,False,0
40419,9053,519.89,11,173,1,0,105.13,0,214,0.4831,4.945210691524779,0.0,0,0,0,0,restaurant,mobile,CA,False,0
28943,8335,86.03,20,3611,1,0,55.94,0,3783,0.0,1.5378977475867002,0.0,0,0,0,0,travel,mobile,US,False,0
14165,7012,12.58,8,2070,2,0,29.72,0,2181,0.0006,0.4232839838492598,0.0,0,0,0,0,restaurant,mobile,US,False,0
42954,7090,19.73,10,1205,1,1,20.95,0,1341,0.0135,0.9417661097852028,1.0,0,0,0,0,entertainment,desktop,GB,False,0
6689,9687,16.51,20,2522,1,1,16.27,0,2920,0.0002,1.0147510755992626,1.0,0,0,0,0,restaurant,mobile,US,False,0
43353,3356,20.35,18,1611,4,1,21.74,0,1967,0.0023,0.9360625574977002,0.25,0,0,0,0,entertainment,mobile,CA,False,0
48798,3313,17.74,23,3395,3,0,15.3,0,3448,0.0,1.1594771241830064,0.0,0,0,0,0,restaurant,mobile,US,False,0
43031,6644,9.7,20,1585,2,0,9.12,0,1802,0.0053,1.0635964912280702,0.0,0,0,0,0,entertainment,tablet,GB,False,0
41537,490,177.94,20,2212,1,0,555.64,0,2396,0.0039,0.3202433230149017,0.0,0,0,0,0,crypto,pos,CA,True,0
14901,5905,69.79,23,686,2,0,56.88,0,799,0.6231,1.2269690576652603,0.0,0,0,0,0,electronics,pos,BR,False,0
20663,6972,767.2,9,2737,4,0,143.66,0,3072,0.0044,5.34038702491995,0.0,0,0,0,0,gambling,pos,CN,False,0
10614,2334,44.96,21,3005,0,0,74.23,0,3245,0.0,0.6056850330055233,0.0,0,0,0,0,fashion,tablet,US,False,0
24352,3076,3.69,21,2731,0,1,3.0,0,2965,0.0002,1.23,0.0,0,0,0,0,restaurant,desktop,NG,False,0
8582,6985,58.62,10,3493,3,0,45.48,0,3852,0.0,1.2889182058047497,0.0,0,0,0,0,electronics,desktop,CA,False,0
29067,6022,41.25,8,1070,1,1,24.3,0,1456,0.0892,1.6975308641975309,1.0,0,0,0,0,restaurant,mobile,DE,False,0
8379,2479,207.22,19,284,1,0,51.19,0,482,0.728,4.048056260988474,0.0,0,0,0,0,grocery,mobile,CN,False,0
46809,3966,36.21,23,3109,3,0,44.96,1,3218,0.0001,0.8053825622775801,0.0,0,0,0,1,grocery,mobile,GB,True,0
3936,6546,38.33,3,2343,2,1,52.03,0,2732,0.0005,0.7366903709398424,0.5,1,0,0,0,restaurant,mobile,US,False,0
10308,6833,26.43,16,1588,0,1,41.26,0,1850,0.0024,0.640571982549685,0.0,0,0,0,0,electronics,mobile,US,False,0
29254,9160,16.62,9,275,1,0,17.19,0,304,0.1896,0.9668411867364748,0.0,0,0,0,0,grocery,mobile,US,False,0
45838,9304,76.75,0,2930,1,0,54.51,0,3250,0.0001,1.40799853237938,0.0,1,0,0,0,fashion,mobile,IN,False,0
30434,6602,72.96,13,3441,3,0,99.24,0,3722,0.0,0.7351874244256348,0.0,0,0,0,0,restaurant,mobile,US,False,0
36667,8395,54.97,8,356,3,1,19.92,0,468,0.7781,2.7595381526104417,0.3333333333333333,0,0,0,0,electronics,desktop,US,False,0
45142,2135,76.84,23,1608,0,0,60.43,0,1925,0.0045,1.271553863974847,0.0,0,0,0,0,restaurant,desktop,NG,False,0
20302,6521,115.37,0,17,1,0,67.49,0,218,0.4372,1.709438435323752,0.0,1,0,0,0,restaurant,desktop,BR,False,0
30140,2083,22.63,3,1186,3,1,14.15,0,1505,0.0772,1.5992932862190812,0.3333333333333333,1,0,0,0,crypto,tablet,US,False,0
21347,3903,19.96,3,1859,3,0,21.17,0,2143,0.0013,0.9428436466698158,0.0,1,0,0,0,utilities,mobile,US,True,0
5924,5731,108.59,0,3048,0,1,66.71,0,3347,0.0,1.6277919352420929,0.0,1,0,0,0,entertainment,mobile,US,False,0
15143,845,105.71,23,20,1,0,31.26,0,325,0.6599,3.381637875879718,0.0,0,0,0,0,electronics,mobile,US,False,0
40879,8407,90.26,18,340,0,0,65.44,0,462,0.0979,1.379278728606357,0.0,0,0,0,0,grocery,desktop,US,False,0
8929,7463,58.57,11,774,4,0,83.71,0,782,0.0327,0.6996774578903358,0.0,0,0,0,0,grocery,mobile,CN,False,0
25889,1014,107.96,14,1148,1,0,75.37,0,1215,0.0266,1.4324001592145414,0.0,0,0,0,0,utilities,mobile,GB,True,0
23124,6041,23.33,8,1455,4,1,17.54,0,1717,0.0273,1.330102622576967,0.25,0,0,0,0,electronics,mobile,CN,False,0
26938,6293,14.72,9,124,3,0,30.75,0,493,0.2601,0.4786991869918699,0.0,0,0,0,0,crypto,mobile,US,False,1
12546,2631,12.65,16,3416,1,0,13.88,0,3420,0.0,0.9113832853025936,0.0,0,0,0,0,electronics,tablet,US,False,0
233,4961,37.6,20,1394,1,0,38.13,0,1605,0.0089,0.986100183582481,0.0,0,0,0,0,utilities,pos,US,False,0
9655,908,121.23,7,632,1,0,72.59,0,701,0.1663,1.6700647472103596,0.0,0,0,0,0,entertainment,pos,US,False,0
10598,5660,36.29,9,2688,5,0,41.35,0,2762,0.0,0.8776299879081015,0.0,0,0,0,0,electronics,mobile,FR,False,0
42903,4037,365.47,1,2502,4,0,104.21,0,2711,0.0022,3.507053065924576,0.0,1,0,0,0,restaurant,mobile,IN,False,0
30898,458,20.18,4,2315,2,0,14.16,0,2392,0.0001,1.4251412429378532,0.0,1,0,0,0,grocery,desktop,US,False,0
12806,9761,221.19,3,2184,1,1,151.84,0,2560,0.0033,1.4567307692307692,1.0,1,0,0,0,grocery,tablet,FR,False,0
42703,4799,251.53,19,1427,1,0,142.8,0,1506,0.0121,1.7614145658263305,0.0,0,0,0,0,entertainment,mobile,BR,False,0
49876,513,78.53,11,3070,1,0,56.92,0,3468,0.0,1.379655657062544,0.0,0,0,0,0,entertainment,desktop,US,False,0
7763,7656,107.81,1,1197,2,0,136.61,1,1579,0.0103,0.7891808798770221,0.0,1,0,0,1,utilities,desktop,DE,False,0
13074,9642,60.9,23,2609,3,0,57.1,0,2936,0.0001,1.0665499124343256,0.0,0,0,0,0,restaurant,mobile,US,False,0
14652,9602,36.19,6,1595,2,0,40.71,0,1614,0.0022,0.8889707688528616,0.0,0,0,0,0,electronics,mobile,RU,False,0
42618,5427,46.3,0,3020,0,0,59.55,0,3125,0.0,0.7774979009235936,0.0,1,0,0,0,restaurant,desktop,NG,False,0
19392,2221,321.08,16,3453,0,0,32.3,0,3699,0.0001,9.940557275541796,0.0,0,0,0,0,travel,mobile,DE,False,0
37273,1261,109.46,3,972,3,1,90.76,1,1067,0.513,1.2060379021595415,0.3333333333333333,1,0,0,1,utilities,desktop,CA,False,0
17136,2916,28.02,10,1599,0,0,25.25,1,1888,0.0025,1.1097029702970296,0.0,0,0,0,1,utilities,mobile,IN,False,0
8628,4959,48.77,18,3354,2,0,47.33,1,3500,0.0,1.030424677794211,0.0,0,0,0,1,electronics,mobile,NG,False,0
41284,8290,133.49,19,1732,3,0,130.81,1,1751,0.001,1.020487730295849,0.0,0,0,0,1,fashion,mobile,NG,False,0
34800,8123,89.48,10,2703,1,1,171.51,0,2924,0.0002,0.5217188502128156,1.0,0,0,0,0,entertainment,pos,IN,True,0
18081,757,17.41,6,2692,1,0,19.49,0,2756,0.0,0.8932786044125193,0.0,0,0,0,0,restaurant,mobile,BR,False,0
9789,1273,13.31,3,3401,2,0,19.09,0,3606,0.0,0.6972236773179675,0.0,1,0,0,0,electronics,tablet,US,True,0
14940,1523,35.82,8,699,1,1,54.44,0,797,0.0277,0.6579720793534166,1.0,0,0,0,0,grocery,mobile,NG,False,0
7297,1057,25.6,21,1641,2,0,30.96,0,1693,0.0007,0.82687338501292,0.0,0,0,0,0,grocery,mobile,US,False,0
29373,4172,5.51,18,962,1,0,8.77,0,1264,0.3656,0.6282782212086659,0.0,0,0,0,0,other,desktop,US,False,0
34071,1936,39.74,19,598,0,0,70.27,0,712,0.026,0.5655329443574784,0.0,0,0,0,0,fashion,mobile,GB,False,0
17304,3917,44.54,21,244,2,0,55.67,0,300,0.1373,0.800071851984911,0.0,0,0,0,0,travel,pos,US,False,0
36218,869,143.31,7,1630,1,0,167.28,0,1776,0.0027,0.8567073170731707,0.0,0,0,0,0,grocery,mobile,GB,False,0
13171,5761,21.62,4,456,3,0,31.92,0,506,0.1072,0.6773182957393483,0.0,1,0,0,0,utilities,mobile,US,False,0
17364,4852,50.25,14,2649,1,0,34.5,1,2723,0.0001,1.4565217391304348,0.0,0,0,0,1,electronics,mobile,DE,False,0
9472,3437,24.39,22,1074,3,0,18.75,0,1284,0.0133,1.3008,0.0,0,0,0,0,crypto,mobile,US,False,0
627,1824,55.76,9,3200,1,0,38.54,0,3241,0.0001,1.446808510638298,0.0,0,0,0,0,grocery,desktop,GB,False,0
28774,6865,38.32,15,3290,3,0,37.15,0,3470,0.0,1.0314939434724093,0.0,0,0,0,0,entertainment,desktop,NG,False,0
2940,2423,823.86,5,379,2,0,216.09,0,574,0.6431,3.8125780924614734,0.0,1,0,0,0,travel,pos,US,False,1
35201,7916,44.86,22,3457,0,1,28.69,0,3717,0.0,1.5636110142906936,0.0,0,0,0,0,entertainment,pos,US,False,0
10843,8802,28.07,1,2913,1,2,24.58,0,3178,0.0002,1.141985353946298,2.0,1,0,0,0,fashion,desktop,US,False,0
33111,4928,149.31,11,2162,1,0,95.52,0,2524,0.0002,1.5631281407035176,0.0,0,0,0,0,grocery,tablet,GB,True,0
16160,3954,50.24,2,1694,0,0,78.83,0,2022,0.0004,0.6373208169478626,0.0,1,0,0,0,restaurant,mobile,BR,False,0
34749,4105,68.78,16,285,3,0,47.77,0,498,0.7638,1.4398157839648311,0.0,0,0,0,0,fashion,desktop,NG,False,0
47664,3335,158.1,2,265,1,1,141.36,0,646,0.6602,1.1184210526315788,1.0,1,0,0,0,electronics,mobile,US,False,1
23835,3706,38.01,11,1826,0,0,37.63,0,2109,0.003,1.0100983258038798,0.0,0,0,0,0,electronics,mobile,FR,False,0
14650,657,29.18,0,2797,1,0,46.82,0,3104,0.0002,0.6232379325074754,0.0,1,0,0,0,fashion,pos,GB,False,0
34334,8737,126.89,18,1603,1,0,58.66,0,1976,0.0158,2.1631435390385274,0.0,0,0,0,0,grocery,mobile,US,False,0
14557,7634,32.33,17,1562,1,0,31.06,0,1907,0.0022,1.040888602704443,0.0,0,0,0,0,utilities,mobile,IN,False,0
41233,6744,186.98,0,133,0,0,26.65,0,352,0.9292,7.016135084427767,0.0,1,0,0,0,fashion,mobile,CA,False,1
43667,4199,106.44,1,3477,3,0,139.6,0,3790,0.0,0.7624641833810888,0.0,1,0,0,0,grocery,mobile,IN,False,0
16851,3487,34.62,10,1243,1,0,42.98,0,1548,0.2059,0.8054909260120986,0.0,0,0,0,0,gambling,mobile,US,False,0
41757,976,10.99,16,824,1,1,8.72,0,881,0.0636,1.260321100917431,1.0,0,0,0,0,utilities,desktop,US,False,0
49725,2311,11.02,14,1025,1,0,13.81,0,1108,0.0453,0.7979724837074583,0.0,0,0,0,0,grocery,pos,IN,False,0
11337,3113,61.67,13,216,1,0,106.04,0,390,0.093,0.5815729913240286,0.0,0,0,0,0,electronics,mobile,US,False,0
32510,8907,22.85,8,3282,3,0,16.15,1,3467,0.0001,1.4148606811145512,0.0,0,0,0,1,fashion,mobile,US,False,0
13560,7224,88.54,3,1196,3,1,93.2,0,1487,0.044,0.95,0.3333333333333333,1,0,0,0,entertainment,mobile,US,False,0
8432,4815,33.78,17,2724,2,0,39.56,0,3023,0.0,0.8538928210313448,0.0,0,0,0,0,entertainment,desktop,US,False,0
5212,8446,40.76,9,1221,1,0,29.8,0,1354,0.0382,1.367785234899329,0.0,0,0,0,0,utilities,mobile,US,False,0
19023,9165,109.62,7,3454,0,0,98.39,0,3837,0.0,1.1141376156113427,0.0,0,0,0,0,grocery,tablet,GB,False,0
36514,7074,29.5,20,834,4,0,35.12,0,878,0.0461,0.8399772209567199,0.0,0,0,0,0,fashion,desktop,US,False,0
12216,3616,78.3,12,1631,3,0,100.44,0,2011,0.0034,0.7795698924731183,0.0,0,0,0,0,utilities,desktop,RU,True,0
35777,9607,22.62,20,1155,0,0,19.86,0,1177,0.2329,1.138972809667674,0.0,0,0,0,0,fashion,tablet,CN,False,0
28994,1214,43.33,5,3164,2,0,37.46,0,3187,0.0,1.1567004805125467,0.0,1,0,0,0,grocery,pos,US,False,0
